created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
"2025-07-12T10:00:00+02:00,50,3,3,2305,1,0,0,23.150000000000002,45.613625,11.486633,2,""[12-07-2025 10:00:00] GPS OK, uSD OK, """
"2025-07-12T10:30:00+02:00,51,3,4,2305,1,0,0,24.2,45.61412,11.486105,2,""[12-07-2025 10:30:00] GPS OK, uSD OK, """
"2025-07-12T11:00:00+02:00,52,4,4,2303,2,0,0,25.550000000000004,45.613636,11.486593,2,""[12-07-2025 11:00:00] GPS OK, uSD OK, """
"2025-07-12T11:30:00+02:00,53,5,5,2303,2,0,0,26.900000000000002,45.613811,11.488428,2,""[12-07-2025 11:30:00] GPS OK, uSD OK, """
"2025-07-12T12:00:00+02:00,54,5,5,2303,3,0,0,27.900000000000002,45.614094,11.48864,2,""[12-07-2025 12:00:00] GPS OK, uSD OK, """
"2025-07-12T12:30:00+02:00,55,6,6,2303,3,0,0,29.249999999999996,45.614128,11.487501,2,""[12-07-2025 12:30:00] GPS OK, uSD OK, """
"2025-07-12T13:00:00+02:00,56,7,7,2303,4,0,0,31.05,45.614151,11.487511,2,""[12-07-2025 13:00:00] GPS OK, uSD OK, """
"2025-07-12T13:30:00+02:00,57,7,7,2303,4,0,0,31.15,45.614246,11.487441,2,""[12-07-2025 13:30:00] GPS OK, uSD OK, """
"2025-07-12T14:00:00+02:00,58,8,8,2303,4,0,0,32.45,45.614151,11.486708,2,""[12-07-2025 14:00:00] GPS OK, uSD OK, """
"2025-07-12T14:30:00+02:00,59,8,8,2303,4,0,0,32.2,45.614323,11.487376,2,""[12-07-2025 14:30:00] GPS OK, uSD OK, """
"2025-07-12T15:00:00+02:00,60,7,7,2303,4,0,0,30.849999999999998,45.614246,11.48709,2,""[12-07-2025 15:00:00] GPS OK, uSD OK, """
"2025-07-12T15:30:00+02:00,61,7,7,2303,4,0,0,30.95,45.614235,11.487028,2,""[12-07-2025 15:30:00] GPS OK, uSD OK, """
"2025-07-12T16:00:00+02:00,62,7,7,2302,4,0,0,31.900000000000006,45.614174,11.486978,2,""[12-07-2025 16:00:00] GPS OK, uSD OK, """
"2025-07-12T16:30:00+02:00,63,11,10,2302,6,0,0,35.5,45.614208,11.487036,2,""[12-07-2025 16:30:00] GPS OK, uSD OK, """
"2025-07-12T17:00:00+02:00,64,12,12,2301,7,0,0,37.25000000000001,45.614506,11.487418,2,""[12-07-2025 17:00:00] GPS OK, uSD OK, """
"2025-07-12T17:30:00+02:00,65,13,12,2301,7,0,0,38.25000000000001,45.614288,11.487085,2,""[12-07-2025 17:30:00] GPS OK, uSD OK, """
"2025-07-12T18:00:00+02:00,66,12,12,2301,7,0,0,37.7,45.614651,11.4879,2,""[12-07-2025 18:00:00] GPS OK, uSD OK, """
"2025-07-12T18:30:00+02:00,67,9,9,2302,5,0,0,34.050000000000004,45.614304,11.487288,2,""[12-07-2025 18:30:00] GPS OK, uSD OK, """
