created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2025-06-22T03:30:00+02:00,571,5,5,885,2,0,0,26.250000000000007,43.119701,12.355361,2,"[22-06-2025 03:30:00] GPS OK, uSD OK, "
2025-06-22T04:00:00+02:00,572,5,5,878,2,0,0,26.2,43.119115,12.355816,2,"[22-06-2025 04:00:00] GPS OK, uSD OK, "
2025-06-22T04:30:00+02:00,573,5,5,885,2,0,0,26.1,43.120043,12.355356,2,"[22-06-2025 04:30:00] GPS OK, uSD OK, "
2025-06-22T05:00:00+02:00,574,5,5,888,2,0,0,26.050000000000004,43.11989,12.355536,2,"[22-06-2025 05:00:00] GPS OK, uSD OK, "
2025-06-22T05:30:00+02:00,575,5,5,884,2,0,0,26.050000000000004,43.120338,12.355281,2,"[22-06-2025 05:30:00] GPS OK, uSD OK, "
2025-06-22T06:00:00+02:00,576,5,5,890,2,0,0,25.950000000000006,43.120298,12.355296,2,"[22-06-2025 06:00:00] GPS OK, uSD OK, "
2025-06-22T06:30:00+02:00,577,4,5,883,2,0,0,25.9,43.120051,12.355135,2,"[22-06-2025 06:30:00] GPS OK, uSD OK, "
2025-06-22T07:00:00+02:00,578,4,5,883,2,0,0,25.950000000000006,43.11993,12.355143,2,"[22-06-2025 07:00:00] GPS OK, uSD OK, "
2025-06-22T07:30:00+02:00,579,5,5,878,2,0,0,25.9,43.120163,12.355178,2,"[22-06-2025 07:30:00] GPS OK, uSD OK, "
2025-06-22T08:00:02+02:00,580,5,5,889,2,0,0,26.2,,,,"[22-06-2025 08:00:02] GPS NOK, uSD OK, "
2025-06-22T08:30:00+02:00,581,5,5,891,2,0,0,25.9,43.119043,12.355266,2,"[22-06-2025 08:30:00] GPS OK, uSD OK, "
2025-06-22T09:00:00+02:00,582,5,5,884,2,0,0,26.150000000000006,43.119855,12.355123,2,"[22-06-2025 09:00:00] GPS OK, uSD OK, "
2025-06-22T09:30:00+02:00,583,5,5,888,2,0,0,26.350000000000005,43.119781,12.355161,2,"[22-06-2025 09:30:00] GPS OK, uSD OK, "
2025-06-22T10:00:00+02:00,584,5,4,883,2,0,0,25.950000000000006,43.119793,12.355431,2,"[22-06-2025 10:00:00] GPS OK, uSD OK, "
2025-06-22T10:30:00+02:00,585,5,5,889,2,0,0,26.050000000000004,43.119898,12.355241,2,"[22-06-2025 10:30:00] GPS OK, uSD OK, "
2025-06-22T11:00:00+02:00,586,4,5,885,2,0,0,26.050000000000004,43.119681,12.355201,2,"[22-06-2025 11:00:00] GPS OK, uSD OK, "
2025-06-22T11:30:00+02:00,587,4,5,875,2,0,0,26,43.120761,12.355405,2,"[22-06-2025 11:30:00] GPS OK, uSD OK, "
2025-06-22T12:00:00+02:00,588,4,5,878,2,0,0,26.050000000000004,43.11994,12.355213,2,"[22-06-2025 12:00:00] GPS OK, uSD OK, "
2025-06-22T12:30:00+02:00,589,5,5,881,2,0,0,26.1,43.120248,12.355138,2,"[22-06-2025 12:30:00] GPS OK, uSD OK, "
2025-06-22T13:00:00+02:00,590,5,5,883,2,0,0,26.150000000000006,43.120365,12.355205,2,"[22-06-2025 13:00:00] GPS OK, uSD OK, "
2025-06-22T13:30:00+02:00,591,5,5,880,2,0,0,26.150000000000006,43.120283,12.35541,2,"[22-06-2025 13:30:00] GPS OK, uSD OK, "
2025-06-22T14:00:00+02:00,592,5,5,879,2,0,0,26.2,43.12028,12.355403,2,"[22-06-2025 14:00:00] GPS OK, uSD OK, "
2025-06-22T14:30:00+02:00,593,5,5,879,2,0,0,26.350000000000005,43.119905,12.355336,2,"[22-06-2025 14:30:00] GPS OK, uSD OK, "
2025-06-22T15:00:00+02:00,594,5,5,871,2,0,0,26.350000000000005,43.119678,12.355303,2,"[22-06-2025 15:00:00] GPS OK, uSD OK, "
2025-06-22T15:30:00+02:00,595,5,5,883,2,0,0,26.3,43.11948,12.354985,2,"[22-06-2025 15:30:00] GPS OK, uSD OK, "
2025-06-22T16:00:00+02:00,596,5,5,877,2,0,0,26.450000000000006,43.119808,12.35512,2,"[22-06-2025 16:00:00] GPS OK, uSD OK, "
2025-06-22T16:30:00+02:00,597,5,5,873,2,0,0,26.400000000000002,43.119866,12.355425,2,"[22-06-2025 16:30:00] GPS OK, uSD OK, "
2025-06-22T17:00:00+02:00,598,5,5,876,2,0,0,26.450000000000006,43.12012,12.355175,2,"[22-06-2025 17:00:00] GPS OK, uSD OK, "
2025-06-22T17:30:00+02:00,599,5,5,873,2,0,0,26.450000000000006,43.119866,12.355206,2,"[22-06-2025 17:30:00] GPS OK, uSD OK, "
2025-06-22T18:00:00+02:00,600,5,5,875,2,0,0,26.650000000000006,43.120626,12.35505,2,"[22-06-2025 18:00:00] GPS OK, uSD OK, "
2025-06-22T18:30:00+02:00,601,5,5,870,3,0,0,26.650000000000006,43.120041,12.355051,2,"[22-06-2025 18:30:00] GPS OK, uSD OK, "
2025-06-22T19:00:00+02:00,602,5,5,874,3,0,0,26.949999999999996,43.120213,12.354788,2,"[22-06-2025 19:00:00] GPS OK, uSD OK, "
2025-06-22T19:30:00+02:00,603,5,5,874,3,0,0,26.949999999999996,43.120408,12.355181,2,"[22-06-2025 19:30:00] GPS OK, uSD OK, "
2025-06-22T20:00:00+02:00,604,5,5,873,3,0,0,26.750000000000007,43.12011,12.35509,2,"[22-06-2025 20:00:00] GPS OK, uSD OK, "
2025-06-22T20:30:00+02:00,605,5,5,867,3,0,0,26.750000000000007,43.11996,12.355163,2,"[22-06-2025 20:30:00] GPS OK, uSD OK, "
2025-06-22T21:00:00+02:00,606,5,5,873,3,0,0,26.650000000000006,43.118531,12.356943,2,"[22-06-2025 21:00:00] GPS OK, uSD OK, "
2025-06-22T21:30:00+02:00,607,5,5,873,3,0,0,26.6,43.119778,12.355196,2,"[22-06-2025 21:30:00] GPS OK, uSD OK, "
2025-06-22T22:00:00+02:00,608,5,5,874,2,0,0,26.7,43.119603,12.35547,2,"[22-06-2025 22:00:00] GPS OK, uSD OK, "
2025-06-22T22:30:00+02:00,609,5,5,874,2,0,0,26.350000000000005,43.120086,12.35496,2,"[22-06-2025 22:30:00] GPS OK, uSD OK, "
2025-06-22T23:00:00+02:00,610,5,5,873,2,0,0,26.3,43.119873,12.3551,2,"[22-06-2025 23:00:00] GPS OK, uSD OK, "
2025-06-22T23:30:00+02:00,611,5,5,875,2,0,0,26.250000000000007,43.11989,12.355138,2,"[22-06-2025 23:30:00] GPS OK, uSD OK, "
2025-06-23T00:00:00+02:00,612,5,5,874,2,0,0,26.150000000000006,43.120108,12.35549,2,"[23-06-2025 00:00:00] GPS OK, uSD OK, "
2025-06-23T00:30:00+02:00,613,5,5,873,2,0,0,26.050000000000004,43.119956,12.355653,2,"[23-06-2025 00:30:00] GPS OK, uSD OK, "
2025-06-23T01:00:00+02:00,614,5,5,868,2,0,0,26.050000000000004,43.119781,12.355463,2,"[23-06-2025 01:00:00] GPS OK, uSD OK, "
2025-06-23T01:30:00+02:00,615,5,5,877,2,0,0,26.1,43.119653,12.355355,2,"[23-06-2025 01:30:00] GPS OK, uSD OK, "
2025-06-23T02:00:02+02:00,616,4,5,870,2,0,0,26.250000000000007,,,,"[23-06-2025 02:00:02] GPS NOK, uSD OK, "
2025-06-23T02:30:02+02:00,617,5,5,870,2,0,0,26.2,,,,"[23-06-2025 02:30:02] GPS NOK, uSD OK, "
2025-06-23T03:00:00+02:00,618,4,5,875,2,0,0,26,43.120728,12.354738,2,"[23-06-2025 03:00:00] GPS OK, uSD OK, "
2025-06-23T03:30:00+02:00,619,4,5,876,2,0,0,25.950000000000006,43.11882,12.35257,2,"[23-06-2025 03:30:00] GPS OK, uSD OK, "
2025-06-23T04:00:00+02:00,620,4,4,875,2,0,0,25.9,43.119848,12.355315,2,"[23-06-2025 04:00:00] GPS OK, uSD OK, "
2025-06-23T04:30:00+02:00,621,4,5,876,2,0,0,25.9,43.119215,12.355428,2,"[23-06-2025 04:30:00] GPS OK, uSD OK, "
2025-06-23T05:00:00+02:00,622,4,4,871,2,0,0,25.8,43.119835,12.355541,2,"[23-06-2025 05:00:00] GPS OK, uSD OK, "
2025-06-23T05:30:00+02:00,623,4,4,877,2,0,0,25.8,43.119676,12.355125,2,"[23-06-2025 05:30:00] GPS OK, uSD OK, "
2025-06-23T06:00:00+02:00,624,4,4,871,2,0,0,25.7,43.119593,12.354953,2,"[23-06-2025 06:00:00] GPS OK, uSD OK, "
2025-06-23T06:30:00+02:00,625,4,4,878,2,0,0,25.750000000000007,43.119463,12.354451,2,"[23-06-2025 06:30:00] GPS OK, uSD OK, "
2025-06-23T07:00:00+02:00,626,4,4,873,2,0,0,25.550000000000004,43.119898,12.35523,2,"[23-06-2025 07:00:00] GPS OK, uSD OK, "
2025-06-23T07:30:00+02:00,627,4,4,882,2,0,0,25.550000000000004,43.119951,12.355165,2,"[23-06-2025 07:30:00] GPS OK, uSD OK, "
2025-06-23T08:00:00+02:00,628,4,4,875,2,0,0,25.750000000000007,43.119698,12.355523,2,"[23-06-2025 08:00:00] GPS OK, uSD OK, "
2025-06-23T08:30:00+02:00,629,4,5,868,2,0,0,25.9,43.119335,12.35527,2,"[23-06-2025 08:30:00] GPS OK, uSD OK, "
2025-06-23T09:00:00+02:00,630,5,4,867,2,0,0,26.2,43.11994,12.3551,2,"[23-06-2025 09:00:00] GPS OK, uSD OK, "
2025-06-23T09:30:00+02:00,631,5,5,867,2,0,0,26.050000000000004,43.119956,12.355458,2,"[23-06-2025 09:30:00] GPS OK, uSD OK, "
2025-06-23T10:00:00+02:00,632,5,5,876,2,0,0,26.050000000000004,43.119775,12.355321,2,"[23-06-2025 10:00:00] GPS OK, uSD OK, "
2025-06-23T10:30:00+02:00,633,5,5,870,2,0,0,26.050000000000004,43.119765,12.35529,2,"[23-06-2025 10:30:00] GPS OK, uSD OK, "
2025-06-23T11:00:00+02:00,634,5,5,876,2,0,0,26.2,43.119768,12.355223,2,"[23-06-2025 11:00:00] GPS OK, uSD OK, "
2025-06-23T11:30:00+02:00,635,5,5,865,2,0,0,26.3,43.119636,12.355248,2,"[23-06-2025 11:30:00] GPS OK, uSD OK, "
2025-06-23T12:00:00+02:00,636,5,5,868,2,0,0,26.350000000000005,43.119493,12.355113,2,"[23-06-2025 12:00:00] GPS OK, uSD OK, "
2025-06-23T12:30:00+02:00,637,5,5,867,3,0,0,26.5,43.119746,12.355655,2,"[23-06-2025 12:30:00] GPS OK, uSD OK, "
2025-06-23T13:00:00+02:00,638,5,5,860,2,0,0,26.400000000000002,43.120308,12.355381,2,"[23-06-2025 13:00:00] GPS OK, uSD OK, "
2025-06-23T13:30:00+02:00,639,5,5,860,3,0,0,26.550000000000008,43.120241,12.355673,2,"[23-06-2025 13:30:00] GPS OK, uSD OK, "
2025-06-23T14:00:00+02:00,640,5,5,865,3,0,0,26.450000000000006,43.120291,12.355613,2,"[23-06-2025 14:00:00] GPS OK, uSD OK, "
2025-06-23T14:30:00+02:00,641,5,5,858,3,0,0,26.6,43.120253,12.356098,2,"[23-06-2025 14:30:00] GPS OK, uSD OK, "
2025-06-23T15:00:00+02:00,642,5,5,870,3,0,0,26.750000000000007,43.119413,12.355001,2,"[23-06-2025 15:00:00] GPS OK, uSD OK, "
2025-06-23T15:30:00+02:00,643,5,5,863,3,0,0,26.849999999999994,43.11971,12.355095,2,"[23-06-2025 15:30:00] GPS OK, uSD OK, "
2025-06-23T16:00:00+02:00,644,5,5,855,3,0,0,26.8,43.11985,12.355353,2,"[23-06-2025 16:00:00] GPS OK, uSD OK, "
2025-06-23T16:30:00+02:00,645,5,5,861,3,0,0,26.949999999999996,43.119846,12.355501,2,"[23-06-2025 16:30:00] GPS OK, uSD OK, "
2025-06-23T17:00:00+02:00,646,5,5,867,3,0,0,26.900000000000002,43.119958,12.355355,2,"[23-06-2025 17:00:00] GPS OK, uSD OK, "
2025-06-23T17:30:00+02:00,647,5,5,860,3,0,0,27.1,43.119458,12.355458,2,"[23-06-2025 17:30:00] GPS OK, uSD OK, "
2025-06-23T18:00:00+02:00,648,5,5,858,3,0,0,27.149999999999995,43.11935,12.355725,2,"[23-06-2025 18:00:00] GPS OK, uSD OK, "
2025-06-23T18:30:00+02:00,649,5,5,859,3,0,0,27.149999999999995,43.119301,12.355863,2,"[23-06-2025 18:30:00] GPS OK, uSD OK, "
2025-06-23T19:00:00+02:00,650,5,5,859,3,0,0,27.200000000000003,43.119853,12.355325,2,"[23-06-2025 19:00:00] GPS OK, uSD OK, "
2025-06-23T19:30:00+02:00,651,5,5,858,3,0,0,27.3,43.120658,12.35557,2,"[23-06-2025 19:30:00] GPS OK, uSD OK, "
2025-06-23T20:00:00+02:00,652,5,5,858,3,0,0,27.1,43.120375,12.355728,2,"[23-06-2025 20:00:00] GPS OK, uSD OK, "
2025-06-23T20:30:00+02:00,653,5,5,858,3,0,0,27,43.120111,12.355426,2,"[23-06-2025 20:30:00] GPS OK, uSD OK, "
2025-06-23T21:00:00+02:00,654,5,5,851,3,0,0,26.949999999999996,43.120155,12.355318,2,"[23-06-2025 21:00:00] GPS OK, uSD OK, "
2025-06-23T21:30:00+02:00,655,5,5,852,3,0,0,26.849999999999994,43.12027,12.354828,2,"[23-06-2025 21:30:00] GPS OK, uSD OK, "
2025-06-23T22:00:00+02:00,656,5,5,861,3,0,0,26.900000000000002,43.119651,12.355455,2,"[23-06-2025 22:00:00] GPS OK, uSD OK, "
2025-06-23T22:30:00+02:00,657,5,5,857,3,0,0,26.8,43.119778,12.355598,2,"[23-06-2025 22:30:00] GPS OK, uSD OK, "
2025-06-23T23:00:00+02:00,658,5,5,858,3,0,0,26.849999999999994,43.119791,12.355398,2,"[23-06-2025 23:00:00] GPS OK, uSD OK, "
2025-06-23T23:30:00+02:00,659,5,5,864,3,0,0,26.7,43.119975,12.355868,2,"[23-06-2025 23:30:00] GPS OK, uSD OK, "
2025-06-24T00:00:00+02:00,660,5,5,858,2,0,0,26.7,43.119688,12.355291,2,"[24-06-2025 00:00:00] GPS OK, uSD OK, "
2025-06-24T00:30:00+02:00,661,5,5,862,3,0,0,26.5,43.11967,12.355455,2,"[24-06-2025 00:30:00] GPS OK, uSD OK, "
2025-06-24T01:00:00+02:00,662,5,5,863,2,0,0,26.450000000000006,43.119731,12.35555,2,"[24-06-2025 01:00:00] GPS OK, uSD OK, "
2025-06-24T01:30:00+02:00,663,5,5,859,3,0,0,26.450000000000006,43.119265,12.355493,2,"[24-06-2025 01:30:00] GPS OK, uSD OK, "
2025-06-24T02:00:00+02:00,664,5,5,854,2,0,0,26.400000000000002,43.118921,12.355708,2,"[24-06-2025 02:00:00] GPS OK, uSD OK, "
2025-06-24T02:30:00+02:00,665,5,5,860,2,0,0,26.350000000000005,43.11997,12.355313,2,"[24-06-2025 02:30:00] GPS OK, uSD OK, "
2025-06-24T03:00:00+02:00,666,5,5,860,2,0,0,26.350000000000005,43.11967,12.355068,2,"[24-06-2025 03:00:00] GPS OK, uSD OK, "
2025-06-24T03:30:00+02:00,667,5,5,860,2,0,0,26.3,43.119863,12.355151,2,"[24-06-2025 03:30:00] GPS OK, uSD OK, "
2025-06-24T04:00:00+02:00,668,5,5,855,2,0,0,26.2,43.118708,12.355305,2,"[24-06-2025 04:00:00] GPS OK, uSD OK, "
2025-06-24T04:30:00+02:00,669,5,5,862,2,0,0,26.1,43.119778,12.35521,2,"[24-06-2025 04:30:00] GPS OK, uSD OK, "
2025-06-24T05:00:00+02:00,670,5,5,862,2,0,0,26,43.119798,12.355161,2,"[24-06-2025 05:00:00] GPS OK, uSD OK, "
2025-06-24T05:30:00+02:00,671,5,5,863,2,0,0,26.1,43.120078,12.355326,2,"[24-06-2025 05:30:00] GPS OK, uSD OK, "
2025-06-24T06:30:00+02:00,672,4,5,856,2,0,0,25.950000000000006,43.119578,12.355218,2,"[24-06-2025 06:30:00] GPS OK, uSD OK, "
2025-06-24T07:00:00+02:00,673,4,4,858,2,0,0,25.950000000000006,43.119608,12.355183,2,"[24-06-2025 07:00:00] GPS OK, uSD OK, "
2025-06-24T07:30:00+02:00,674,4,4,861,2,0,0,25.950000000000006,43.119815,12.355213,2,"[24-06-2025 07:30:00] GPS OK, uSD OK, "
2025-06-24T08:00:02+02:00,675,5,5,867,2,0,0,26.350000000000005,,,,"[24-06-2025 08:00:02] GPS NOK, uSD OK, "
2025-06-24T08:30:02+02:00,676,5,5,865,2,0,0,26.550000000000008,,,,"[24-06-2025 08:30:02] GPS NOK, uSD OK, "
2025-06-24T09:00:00+02:00,677,5,5,854,2,0,0,26.450000000000006,43.120056,12.355478,2,"[24-06-2025 09:00:00] GPS OK, uSD OK, "
2025-06-24T09:30:00+02:00,678,5,5,859,2,0,0,26.5,43.119336,12.355251,2,"[24-06-2025 09:30:00] GPS OK, uSD OK, "
2025-06-24T10:00:00+02:00,679,5,5,857,2,0,0,26.400000000000002,43.120191,12.354936,2,"[24-06-2025 10:00:00] GPS OK, uSD OK, "
2025-06-24T10:30:00+02:00,680,5,5,853,2,0,0,26.550000000000008,43.11911,12.356246,2,"[24-06-2025 10:30:00] GPS OK, uSD OK, "
2025-06-24T11:00:00+02:00,681,5,5,862,2,0,0,26.650000000000006,43.119988,12.355506,2,"[24-06-2025 11:00:00] GPS OK, uSD OK, "
2025-06-24T11:30:00+02:00,682,5,5,857,2,0,0,26.650000000000006,43.119713,12.355361,2,"[24-06-2025 11:30:00] GPS OK, uSD OK, "
2025-06-24T12:00:00+02:00,683,5,5,860,3,0,0,26.8,43.119756,12.355296,2,"[24-06-2025 12:00:00] GPS OK, uSD OK, "
2025-06-24T12:30:00+02:00,684,5,5,855,3,0,0,26.750000000000007,43.119593,12.354941,2,"[24-06-2025 12:30:00] GPS OK, uSD OK, "
2025-06-24T13:00:00+02:00,685,5,5,855,3,0,0,26.8,43.120006,12.355381,2,"[24-06-2025 13:00:00] GPS OK, uSD OK, "
2025-06-24T13:30:00+02:00,686,5,5,855,3,0,0,27,43.120361,12.355223,2,"[24-06-2025 13:30:00] GPS OK, uSD OK, "
2025-06-24T14:00:00+02:00,687,5,5,847,2,0,0,27,43.119846,12.355616,2,"[24-06-2025 14:00:00] GPS OK, uSD OK, "
2025-06-24T14:23:35+02:00,688,5,6,848,3,0,0,28.049999999999997,43.11971,12.355646,2,"[24-06-2025 14:23:35] GPS OK, uSD OK, "
2025-06-24T15:00:00+02:00,689,5,5,852,3,0,0,27.249999999999996,43.117481,12.353155,2,"[24-06-2025 15:00:00] GPS OK, uSD OK, "
2025-06-24T15:30:00+02:00,690,5,5,852,3,0,0,27.449999999999996,43.1197,12.355316,2,"[24-06-2025 15:30:00] GPS OK, uSD OK, "
2025-06-24T16:00:00+02:00,691,5,6,849,3,0,0,27.549999999999997,43.11953,12.355611,2,"[24-06-2025 16:00:00] GPS OK, uSD OK, "
2025-06-24T16:30:00+02:00,692,5,6,851,3,0,0,27.749999999999996,43.119123,12.355786,2,"[24-06-2025 16:30:00] GPS OK, uSD OK, "
2025-06-24T17:00:00+02:00,693,5,6,846,3,0,0,27.749999999999996,43.119813,12.355415,2,"[24-06-2025 17:00:00] GPS OK, uSD OK, "
2025-06-24T17:30:00+02:00,694,5,6,853,3,0,0,27.700000000000003,43.119993,12.355101,2,"[24-06-2025 17:30:00] GPS OK, uSD OK, "
2025-06-24T18:00:00+02:00,695,6,6,849,3,0,0,27.8,43.120076,12.355145,2,"[24-06-2025 18:00:00] GPS OK, uSD OK, "
2025-06-24T18:30:00+02:00,696,6,6,849,3,0,0,27.8,43.119953,12.355228,2,"[24-06-2025 18:30:00] GPS OK, uSD OK, "
2025-06-24T19:00:02+02:00,697,6,6,843,3,0,0,28.200000000000003,,,,"[24-06-2025 19:00:02] GPS NOK, uSD OK, "
2025-06-24T19:30:02+02:00,698,6,6,854,3,0,0,28.200000000000003,,,,"[24-06-2025 19:30:02] GPS NOK, uSD OK, "
2025-06-24T20:00:00+02:00,699,6,6,842,3,0,0,28.000000000000004,43.119961,12.355998,2,"[24-06-2025 20:00:00] GPS OK, uSD OK, "
2025-06-24T20:30:00+02:00,700,6,6,848,3,0,0,27.849999999999998,43.120171,12.355166,2,"[24-06-2025 20:30:00] GPS OK, uSD OK, "
2025-06-24T21:00:00+02:00,701,5,6,847,3,0,0,27.8,43.120018,12.355048,2,"[24-06-2025 21:00:00] GPS OK, uSD OK, "
2025-06-24T21:30:00+02:00,702,6,5,847,3,0,0,27.700000000000003,43.12025,12.354735,2,"[24-06-2025 21:30:00] GPS OK, uSD OK, "
2025-06-24T22:00:00+02:00,703,6,5,855,3,0,0,27.6,43.119676,12.3553,2,"[24-06-2025 22:00:00] GPS OK, uSD OK, "
2025-06-24T22:30:00+02:00,704,5,6,848,3,0,0,27.649999999999995,43.11992,12.355171,2,"[24-06-2025 22:30:00] GPS OK, uSD OK, "
2025-06-24T23:00:00+02:00,705,5,5,850,3,0,0,27.400000000000002,43.12005,12.356301,2,"[24-06-2025 23:00:00] GPS OK, uSD OK, "
2025-06-24T23:30:00+02:00,706,5,5,844,3,0,0,27.200000000000003,43.120878,12.354583,2,"[24-06-2025 23:30:00] GPS OK, uSD OK, "
2025-06-25T00:00:00+02:00,707,5,5,849,3,0,0,27.149999999999995,43.120463,12.355171,2,"[25-06-2025 00:00:00] GPS OK, uSD OK, "
2025-06-25T00:30:00+02:00,708,5,5,846,3,0,0,27.149999999999995,43.119946,12.355105,2,"[25-06-2025 00:30:00] GPS OK, uSD OK, "
2025-06-25T01:00:00+02:00,709,5,5,850,3,0,0,27.149999999999995,43.1201,12.355103,2,"[25-06-2025 01:00:00] GPS OK, uSD OK, "
2025-06-25T01:30:02+02:00,710,5,5,855,3,0,0,27.1,,,,"[25-06-2025 01:30:02] GPS NOK, uSD OK, "
2025-06-25T02:00:02+02:00,711,5,5,851,3,0,0,27.200000000000003,,,,"[25-06-2025 02:00:02] GPS NOK, uSD OK, "
2025-06-25T02:30:00+02:00,712,5,5,851,3,0,0,26.949999999999996,43.118975,12.35559,2,"[25-06-2025 02:30:00] GPS OK, uSD OK, "
2025-06-25T03:00:00+02:00,713,5,5,859,3,0,0,26.8,43.119686,12.355598,2,"[25-06-2025 03:00:00] GPS OK, uSD OK, "
2025-06-25T03:30:02+02:00,714,5,5,853,2,0,0,26.900000000000002,,,,"[25-06-2025 03:30:02] GPS NOK, uSD OK, "
2025-06-25T04:00:00+02:00,715,5,5,853,2,0,0,27.1,43.120073,12.355405,2,"[25-06-2025 04:00:00] GPS OK, uSD OK, "
2025-06-25T04:30:02+02:00,716,5,5,854,2,0,0,26.8,,,,"[25-06-2025 04:30:02] GPS NOK, uSD OK, "
2025-06-25T05:00:02+02:00,717,5,5,854,2,0,0,26.849999999999994,,,,"[25-06-2025 05:00:02] GPS NOK, uSD OK, "
2025-06-25T05:30:00+02:00,718,5,5,856,3,0,0,26.650000000000006,43.122191,12.355798,2,"[25-06-2025 05:30:00] GPS OK, uSD OK, "
2025-06-25T06:00:02+02:00,719,5,5,856,2,0,0,26.750000000000007,,,,"[25-06-2025 06:00:02] GPS NOK, uSD OK, "
2025-06-25T06:30:00+02:00,720,5,5,856,2,0,0,26.5,43.119828,12.355148,2,"[25-06-2025 06:30:00] GPS OK, uSD OK, "
2025-06-25T07:00:00+02:00,721,5,5,856,2,0,0,26.5,43.11945,12.356193,2,"[25-06-2025 07:00:00] GPS OK, uSD OK, "
2025-06-25T07:30:00+02:00,722,5,5,851,2,0,0,26.400000000000002,43.120201,12.35493,2,"[25-06-2025 07:30:00] GPS OK, uSD OK, "
2025-06-25T08:00:00+02:00,723,5,5,853,2,0,0,26.750000000000007,43.119321,12.355105,2,"[25-06-2025 08:00:00] GPS OK, uSD OK, "
2025-06-25T08:30:02+02:00,724,5,5,854,2,0,0,26.949999999999996,,,,"[25-06-2025 08:30:02] GPS NOK, uSD OK, "
2025-06-25T09:00:02+02:00,725,5,5,853,3,0,0,27.049999999999997,,,,"[25-06-2025 09:00:02] GPS NOK, uSD OK, "
2025-06-25T09:30:00+02:00,726,5,5,859,3,0,0,27,43.119736,12.355258,2,"[25-06-2025 09:30:00] GPS OK, uSD OK, "
2025-06-25T10:00:00+02:00,727,5,5,852,3,0,0,27.349999999999994,43.119686,12.355791,2,"[25-06-2025 10:00:00] GPS OK, uSD OK, "
2025-06-25T10:30:00+02:00,728,5,5,848,3,0,0,26.650000000000006,43.119765,12.355218,2,"[25-06-2025 10:30:00] GPS OK, uSD OK, "
2025-06-25T11:00:02+02:00,729,5,5,864,2,0,0,26.650000000000006,,,,"[25-06-2025 11:00:02] GPS NOK, uSD OK, "
2025-06-25T11:30:00+02:00,730,5,5,867,2,0,0,26.2,43.11964,12.35505,2,"[25-06-2025 11:30:00] GPS OK, uSD OK, "
2025-06-25T12:00:00+02:00,731,5,5,864,2,0,0,26.350000000000005,43.11982,12.355226,2,"[25-06-2025 12:00:00] GPS OK, uSD OK, "
2025-06-25T13:00:00+02:00,732,4,5,865,2,0,0,25.8,43.120325,12.355191,2,"[25-06-2025 13:00:00] GPS OK, uSD OK, "
2025-06-25T14:00:00+02:00,733,4,4,862,2,0,0,25.450000000000006,43.120195,12.355375,2,"[25-06-2025 14:00:00] GPS OK, uSD OK, "
2025-06-25T14:30:00+02:00,734,4,4,874,2,0,0,25.350000000000005,43.119693,12.355596,2,"[25-06-2025 14:30:00] GPS OK, uSD OK, "
2025-06-25T15:00:00+02:00,735,4,4,874,2,0,0,25.3,43.118871,12.354481,2,"[25-06-2025 15:00:00] GPS OK, uSD OK, "
2025-06-25T15:30:00+02:00,736,4,4,865,2,0,0,25.2,43.11988,12.355443,2,"[25-06-2025 15:30:00] GPS OK, uSD OK, "
2025-06-25T16:30:00+02:00,737,4,4,870,2,0,0,25.099999999999998,43.119935,12.356456,2,"[25-06-2025 16:30:00] GPS OK, uSD OK, "
2025-06-25T17:00:00+02:00,738,4,4,874,2,0,0,25.350000000000005,43.120615,12.354506,2,"[25-06-2025 17:00:00] GPS OK, uSD OK, "
2025-06-25T17:30:00+02:00,739,4,4,873,2,0,0,25.650000000000006,43.12166,12.354453,2,"[25-06-2025 17:30:00] GPS OK, uSD OK, "
2025-06-25T18:00:00+02:00,740,4,5,869,2,0,0,25.7,43.118983,12.355705,2,"[25-06-2025 18:00:00] GPS OK, uSD OK, "
2025-06-25T18:30:00+02:00,741,4,4,868,2,0,0,26.050000000000004,43.119678,12.355998,2,"[25-06-2025 18:30:00] GPS OK, uSD OK, "
2025-06-25T19:00:00+02:00,742,5,5,858,2,0,0,26.5,43.120645,12.355146,2,"[25-06-2025 19:00:00] GPS OK, uSD OK, "
2025-06-25T19:30:00+02:00,743,5,5,867,2,0,0,26.400000000000002,43.120251,12.355306,2,"[25-06-2025 19:30:00] GPS OK, uSD OK, "
2025-06-25T20:00:00+02:00,744,5,5,860,2,0,0,26.450000000000006,43.119886,12.355446,2,"[25-06-2025 20:00:00] GPS OK, uSD OK, "
2025-06-25T20:30:00+02:00,745,5,5,858,2,0,0,26.450000000000006,43.120235,12.355218,2,"[25-06-2025 20:30:00] GPS OK, uSD OK, "
2025-06-25T21:00:00+02:00,746,5,5,853,2,0,0,26.6,43.121011,12.354263,2,"[25-06-2025 21:00:00] GPS OK, uSD OK, "
2025-06-25T21:30:02+02:00,747,5,5,856,2,0,0,26.750000000000007,,,,"[25-06-2025 21:30:02] GPS NOK, uSD OK, "
2025-06-25T22:00:00+02:00,748,5,5,855,2,0,0,26.650000000000006,43.119938,12.355151,2,"[25-06-2025 22:00:00] GPS OK, uSD OK, "
2025-06-25T22:30:00+02:00,749,5,5,855,2,0,0,26.550000000000008,43.119805,12.355133,2,"[25-06-2025 22:30:00] GPS OK, uSD OK, "
